sport,game_id,date_utc,status,league_id,league,season,home_team_id,home_team,away_team_id,away_team,home_score,away_score
baseball,152983,2024-03-09T21:05:00Z,FT,1,MLB,2024,26,Oakland Athletics,20,Milwaukee Brewers,4,2
baseball,152977,2024-03-09T22:05:00Z,FT,1,MLB,2024,34,Tampa Bay Rays,5,Boston Red Sox,0,4
baseball,152984,2024-03-09T23:05:00Z,FT,1,MLB,2024,37,Washington Nationals,19,Miami Marlins,1,4
baseball,152985,2024-03-10T17:05:00Z,FT,1,MLB,2024,22,Minnesota Twins,37,Washington Nationals,3,7
baseball,152986,2024-03-10T17:05:00Z,FT,1,MLB,2024,25,New York Yankees,3,Atlanta Braves,9,8
baseball,152994,2024-03-10T17:05:00Z,FT,1,MLB,2024,4,Baltimore Orioles,36,Toronto Blue Jays,6,6
baseball,152995,2024-03-10T17:05:00Z,FT,1,MLB,2024,5,Boston Red Sox,34,Tampa Bay Rays,7,6
baseball,152998,2024-03-10T17:05:00Z,FT,1,MLB,2024,15,Houston Astros,19,Miami Marlins,0,3
baseball,153000,2024-03-10T17:05:00Z,FT,1,MLB,2024,28,Pittsburgh Pirates,27,Philadelphia Phillies,7,9
baseball,152987,2024-03-10T17:07:00Z,FT,1,MLB,2024,36,Toronto Blue Jays,4,Baltimore Orioles,6,11
baseball,152988,2024-03-10T17:10:00Z,FT,1,MLB,2024,24,New York Mets,12,Detroit Tigers,2,3
baseball,152999,2024-03-10T17:10:00Z,FT,1,MLB,2024,19,Miami Marlins,33,St.Louis Cardinals,8,12
baseball,152989,2024-03-10T20:05:00Z,FT,1,MLB,2024,35,Texas Rangers,6,Chicago Cubs,1,5
baseball,152990,2024-03-10T20:05:00Z,FT,1,MLB,2024,18,Los Angeles Dodgers,2,Arizona Diamondbacks,12,1
baseball,152991,2024-03-10T20:05:00Z,FT,1,MLB,2024,31,San Francisco Giants,7,Chicago White Sox,5,4
baseball,152992,2024-03-10T20:05:00Z,FT,1,MLB,2024,26,Oakland Athletics,16,Kansas City Royals,6,3
baseball,152996,2024-03-10T20:05:00Z,FT,1,MLB,2024,8,Cincinnati Reds,9,Cleveland Guardians,5,3
baseball,152993,2024-03-10T20:10:00Z,FT,1,MLB,2024,17,Los Angeles Angels,30,San Diego Padres,5,4
baseball,152997,2024-03-10T20:10:00Z,FT,1,MLB,2024,10,Colorado Rockies,20,Milwaukee Brewers,3,1
baseball,153001,2024-03-10T20:10:00Z,FT,1,MLB,2024,32,Seattle Mariners,31,San Francisco Giants,8,3
baseball,153002,2024-03-11T17:05:00Z,FT,1,MLB,2024,25,New York Yankees,4,Baltimore Orioles,5,3
baseball,153003,2024-03-11T17:05:00Z,FT,1,MLB,2024,27,Philadelphia Phillies,25,New York Yankees,1,2
baseball,153004,2024-03-11T17:05:00Z,FT,1,MLB,2024,33,St.Louis Cardinals,37,Washington Nationals,4,11
baseball,153009,2024-03-11T17:05:00Z,FT,1,MLB,2024,3,Atlanta Braves,22,Minnesota Twins,3,0
baseball,153010,2024-03-11T17:05:00Z,FT,1,MLB,2024,5,Boston Red Sox,28,Pittsburgh Pirates,1,0
baseball,153012,2024-03-11T17:05:00Z,FT,1,MLB,2024,15,Houston Astros,12,Detroit Tigers,3,5
baseball,153014,2024-03-11T17:05:00Z,FT,1,MLB,2024,34,Tampa Bay Rays,36,Toronto Blue Jays,2,9
baseball,153005,2024-03-11T20:05:00Z,FT,1,MLB,2024,7,Chicago White Sox,10,Colorado Rockies,2,7
baseball,153006,2024-03-11T20:05:00Z,FT,1,MLB,2024,16,Kansas City Royals,31,San Francisco Giants,9,12
baseball,153011,2024-03-11T20:05:00Z,FT,1,MLB,2024,9,Cleveland Guardians,18,Los Angeles Dodgers,5,1
baseball,153007,2024-03-11T20:10:00Z,FT,1,MLB,2024,17,Los Angeles Angels,35,Texas Rangers,5,15
baseball,153008,2024-03-11T20:10:00Z,FT,1,MLB,2024,2,Arizona Diamondbacks,26,Oakland Athletics,5,6
baseball,153013,2024-03-11T20:10:00Z,FT,1,MLB,2024,32,Seattle Mariners,30,San Diego Padres,3,13
baseball,153015,2024-03-11T22:10:00Z,FT,1,MLB,2024,24,New York Mets,19,Miami Marlins,0,1
baseball,153021,2024-03-12T17:05:00Z,FT,1,MLB,2024,12,Detroit Tigers,22,Minnesota Twins,1,0
baseball,153022,2024-03-12T17:05:00Z,FT,1,MLB,2024,28,Pittsburgh Pirates,3,Atlanta Braves,5,1
baseball,153025,2024-03-12T17:05:00Z,FT,1,MLB,2024,5,Boston Red Sox,33,St.Louis Cardinals,6,8
baseball,153026,2024-03-12T17:05:00Z,FT,1,MLB,2024,4,Baltimore Orioles,34,Tampa Bay Rays,12,8
baseball,153016,2024-03-12T17:07:00Z,FT,1,MLB,2024,36,Toronto Blue Jays,25,New York Yankees,8,1
baseball,153023,2024-03-12T17:10:00Z,FT,1,MLB,2024,19,Miami Marlins,15,Houston Astros,1,9
baseball,153017,2024-03-12T20:05:00Z,FT,1,MLB,2024,18,Los Angeles Dodgers,31,San Francisco Giants,6,4
baseball,153018,2024-03-12T20:05:00Z,FT,1,MLB,2024,26,Oakland Athletics,32,Seattle Mariners,4,2
baseball,153019,2024-03-12T20:05:00Z,FT,1,MLB,2024,35,Texas Rangers,9,Cleveland Guardians,0,3
baseball,153020,2024-03-12T20:10:00Z,FT,1,MLB,2024,30,San Diego Padres,2,Arizona Diamondbacks,2,2
baseball,153024,2024-03-12T20:10:00Z,FT,1,MLB,2024,10,Colorado Rockies,16,Kansas City Royals,4,2
baseball,153028,2024-03-12T22:05:00Z,FT,1,MLB,2024,37,Washington Nationals,24,New York Mets,4,1
baseball,153027,2024-03-13T01:05:00Z,FT,1,MLB,2024,8,Cincinnati Reds,7,Chicago White Sox,1,14
baseball,153029,2024-03-13T01:05:00Z,FT,1,MLB,2024,6,Chicago Cubs,20,Milwaukee Brewers,6,5
baseball,153030,2024-03-13T17:05:00Z,FT,1,MLB,2024,22,Minnesota Twins,33,St.Louis Cardinals,1,1
baseball,153031,2024-03-13T17:05:00Z,FT,1,MLB,2024,25,New York Yankees,5,Boston Red Sox,4,9
baseball,153032,2024-03-13T17:05:00Z,FT,1,MLB,2024,27,Philadelphia Phillies,12,Detroit Tigers,4,1
baseball,153043,2024-03-13T17:05:00Z,FT,1,MLB,2024,34,Tampa Bay Rays,22,Minnesota Twins,4,3
baseball,153033,2024-03-13T17:07:00Z,FT,1,MLB,2024,36,Toronto Blue Jays,28,Pittsburgh Pirates,10,3
baseball,153041,2024-03-13T17:10:00Z,FT,1,MLB,2024,19,Miami Marlins,37,Washington Nationals,1,2
baseball,153034,2024-03-13T20:05:00Z,FT,1,MLB,2024,31,San Francisco Giants,8,Cincinnati Reds,11,19
baseball,153035,2024-03-13T20:05:00Z,FT,1,MLB,2024,16,Kansas City Royals,17,Los Angeles Angels,3,2
baseball,153036,2024-03-13T20:05:00Z,FT,1,MLB,2024,18,Los Angeles Dodgers,32,Seattle Mariners,1,8
baseball,153040,2024-03-13T20:05:00Z,FT,1,MLB,2024,9,Cleveland Guardians,6,Chicago Cubs,3,8
baseball,153037,2024-03-13T20:10:00Z,FT,1,MLB,2024,30,San Diego Padres,26,Oakland Athletics,12,11
baseball,153038,2024-03-13T20:10:00Z,FT,1,MLB,2024,2,Arizona Diamondbacks,10,Colorado Rockies,5,7
baseball,153042,2024-03-13T20:10:00Z,FT,1,MLB,2024,20,Milwaukee Brewers,7,Chicago White Sox,4,15
baseball,153039,2024-03-13T22:05:00Z,FT,1,MLB,2024,4,Baltimore Orioles,3,Atlanta Braves,5,7
baseball,153044,2024-03-13T22:10:00Z,FT,1,MLB,2024,24,New York Mets,15,Houston Astros,6,5
baseball,153045,2024-03-14T17:05:00Z,FT,1,MLB,2024,22,Minnesota Twins,36,Toronto Blue Jays,1,5
baseball,153046,2024-03-14T17:05:00Z,FT,1,MLB,2024,33,St.Louis Cardinals,24,New York Mets,0,0
baseball,153047,2024-03-14T17:05:00Z,FT,1,MLB,2024,27,Philadelphia Phillies,5,Boston Red Sox,6,1
baseball,153050,2024-03-14T17:05:00Z,FT,1,MLB,2024,12,Detroit Tigers,25,New York Yankees,7,0
baseball,153054,2024-03-14T17:05:00Z,FT,1,MLB,2024,3,Atlanta Braves,34,Tampa Bay Rays,1,3
baseball,153051,2024-03-14T19:05:00Z,FT,1,MLB,2024,28,Pittsburgh Pirates,4,Baltimore Orioles,2,5
baseball,153048,2024-03-14T20:05:00Z,FT,1,MLB,2024,6,Chicago Cubs,26,Oakland Athletics,3,1
baseball,153049,2024-03-14T20:05:00Z,FT,1,MLB,2024,7,Chicago White Sox,17,Los Angeles Angels,5,1
baseball,153053,2024-03-14T20:05:00Z,FT,1,MLB,2024,9,Cleveland Guardians,10,Colorado Rockies,13,7
baseball,153052,2024-03-14T20:10:00Z,FT,1,MLB,2024,32,Seattle Mariners,20,Milwaukee Brewers,4,2
baseball,153055,2024-03-14T20:10:00Z,FT,1,MLB,2024,2,Arizona Diamondbacks,16,Kansas City Royals,0,6
baseball,153056,2024-03-14T22:05:00Z,FT,1,MLB,2024,37,Washington Nationals,15,Houston Astros,5,3
baseball,153057,2024-03-15T01:05:00Z,FT,1,MLB,2024,35,Texas Rangers,8,Cincinnati Reds,7,4
baseball,153063,2024-03-15T17:05:00Z,FT,1,MLB,2024,34,Tampa Bay Rays,4,Baltimore Orioles,7,2
baseball,153066,2024-03-15T17:05:00Z,FT,1,MLB,2024,12,Detroit Tigers,3,Atlanta Braves,6,1
baseball,153058,2024-03-15T17:07:00Z,FT,1,MLB,2024,36,Toronto Blue Jays,12,Detroit Tigers,6,9
baseball,153059,2024-03-15T20:05:00Z,FT,1,MLB,2024,7,Chicago White Sox,6,Chicago Cubs,3,2
baseball,153060,2024-03-15T20:05:00Z,FT,1,MLB,2024,16,Kansas City Royals,9,Cleveland Guardians,1,6
baseball,153061,2024-03-15T20:05:00Z,ABD,1,MLB,2024,26,Oakland Athletics,31,San Francisco Giants,1,2
baseball,153067,2024-03-15T20:05:00Z,POST,1,MLB,2024,8,Cincinnati Reds,16,Kansas City Royals,,
baseball,153062,2024-03-15T20:10:00Z,POST,1,MLB,2024,17,Los Angeles Angels,32,Seattle Mariners,,
baseball,153064,2024-03-15T20:10:00Z,POST,1,MLB,2024,20,Milwaukee Brewers,2,Arizona Diamondbacks,,
baseball,153069,2024-03-15T20:10:00Z,CANC,1,MLB,2024,10,Colorado Rockies,35,Texas Rangers,,
baseball,153065,2024-03-15T22:05:00Z,FT,1,MLB,2024,15,Houston Astros,27,Philadelphia Phillies,5,3
baseball,153068,2024-03-15T22:05:00Z,FT,1,MLB,2024,5,Boston Red Sox,22,Minnesota Twins,8,5
baseball,153070,2024-03-15T22:05:00Z,FT,1,MLB,2024,33,St.Louis Cardinals,19,Miami Marlins,4,8
baseball,153071,2024-03-15T22:10:00Z,FT,1,MLB,2024,24,New York Mets,37,Washington Nationals,3,7
baseball,153072,2024-03-15T22:35:00Z,FT,1,MLB,2024,25,New York Yankees,28,Pittsburgh Pirates,2,6
baseball,153073,2024-03-16T16:05:00Z,FT,1,MLB,2024,37,Washington Nationals,33,St.Louis Cardinals,5,8
baseball,153074,2024-03-16T17:05:00Z,FT,1,MLB,2024,22,Minnesota Twins,34,Tampa Bay Rays,6,5
baseball,153075,2024-03-16T17:05:00Z,FT,1,MLB,2024,25,New York Yankees,36,Toronto Blue Jays,10,9
baseball,153089,2024-03-16T17:05:00Z,FT,1,MLB,2024,4,Baltimore Orioles,5,Boston Red Sox,5,4
baseball,153082,2024-03-16T17:10:00Z,FT,1,MLB,2024,19,Miami Marlins,27,Philadelphia Phillies,3,3
baseball,153076,2024-03-16T20:05:00Z,FT,1,MLB,2024,31,San Francisco Giants,9,Cleveland Guardians,6,0
baseball,153077,2024-03-16T20:05:00Z,FT,1,MLB,2024,35,Texas Rangers,2,Arizona Diamondbacks,4,5
baseball,153078,2024-03-16T20:05:00Z,FT,1,MLB,2024,6,Chicago Cubs,16,Kansas City Royals,7,6
baseball,153079,2024-03-16T20:05:00Z,FT,1,MLB,2024,26,Oakland Athletics,20,Milwaukee Brewers,4,11
baseball,153080,2024-03-16T20:05:00Z,FT,1,MLB,2024,7,Chicago White Sox,31,San Francisco Giants,7,11
baseball,153084,2024-03-16T20:05:00Z,FT,1,MLB,2024,28,Pittsburgh Pirates,12,Detroit Tigers,4,6
baseball,153086,2024-03-16T20:05:00Z,FT,1,MLB,2024,8,Cincinnati Reds,32,Seattle Mariners,7,11
baseball,153081,2024-03-16T20:10:00Z,FT,1,MLB,2024,17,Los Angeles Angels,6,Chicago Cubs,3,4
baseball,153083,2024-03-16T20:10:00Z,FT,1,MLB,2024,32,Seattle Mariners,7,Chicago White Sox,8,2
baseball,153085,2024-03-16T20:10:00Z,FT,1,MLB,2024,20,Milwaukee Brewers,35,Texas Rangers,5,1
baseball,153088,2024-03-16T20:10:00Z,FT,1,MLB,2024,10,Colorado Rockies,26,Oakland Athletics,11,9
baseball,153087,2024-03-16T22:05:00Z,FT,1,MLB,2024,15,Houston Astros,24,New York Mets,1,6
baseball,153090,2024-03-16T22:05:00Z,FT,1,MLB,2024,3,Atlanta Braves,28,Pittsburgh Pirates,2,4
baseball,153091,2024-03-17T17:05:00Z,FT,1,MLB,2024,27,Philadelphia Phillies,36,Toronto Blue Jays,5,5
baseball,153092,2024-03-17T17:05:00Z,FT,1,MLB,2024,33,St.Louis Cardinals,15,Houston Astros,10,6
baseball,153093,2024-03-17T17:05:00Z,FT,1,MLB,2024,37,Washington Nationals,24,New York Mets,9,8
baseball,153102,2024-03-17T17:05:00Z,FT,1,MLB,2024,12,Detroit Tigers,4,Baltimore Orioles,4,4
baseball,153103,2024-03-17T17:05:00Z,FT,1,MLB,2024,28,Pittsburgh Pirates,34,Tampa Bay Rays,8,4
baseball,153104,2024-03-17T17:05:00Z,FT,1,MLB,2024,5,Boston Red Sox,25,New York Yankees,12,6
baseball,153106,2024-03-17T17:05:00Z,FT,1,MLB,2024,3,Atlanta Braves,5,Boston Red Sox,3,3
baseball,153107,2024-03-17T17:05:00Z,FT,1,MLB,2024,4,Baltimore Orioles,3,Atlanta Braves,8,2
baseball,153094,2024-03-17T17:07:00Z,FT,1,MLB,2024,36,Toronto Blue Jays,22,Minnesota Twins,9,4
baseball,153095,2024-03-17T17:10:00Z,FT,1,MLB,2024,24,New York Mets,19,Miami Marlins,7,6
baseball,153096,2024-03-17T20:05:00Z,FT,1,MLB,2024,6,Chicago Cubs,35,Texas Rangers,8,6
baseball,153098,2024-03-17T20:05:00Z,FT,1,MLB,2024,26,Oakland Athletics,7,Chicago White Sox,3,3
baseball,153099,2024-03-17T20:05:00Z,FT,1,MLB,2024,31,San Francisco Giants,10,Colorado Rockies,3,5
baseball,153101,2024-03-17T20:10:00Z,FT,1,MLB,2024,32,Seattle Mariners,2,Arizona Diamondbacks,4,5
baseball,153105,2024-03-17T20:10:00Z,FT,1,MLB,2024,2,Arizona Diamondbacks,17,Los Angeles Angels,2,0
baseball,153097,2024-03-17T23:05:00Z,FT,1,MLB,2024,16,Kansas City Royals,20,Milwaukee Brewers,4,6
baseball,153100,2024-03-17T23:05:00Z,FT,1,MLB,2024,9,Cleveland Guardians,8,Cincinnati Reds,4,2
baseball,153108,2024-03-18T17:05:00Z,FT,1,MLB,2024,22,Minnesota Twins,5,Boston Red Sox,5,2
baseball,153109,2024-03-18T17:05:00Z,FT,1,MLB,2024,25,New York Yankees,27,Philadelphia Phillies,4,3
baseball,153110,2024-03-18T17:05:00Z,FT,1,MLB,2024,27,Philadelphia Phillies,28,Pittsburgh Pirates,2,11
baseball,153114,2024-03-18T17:05:00Z,FT,1,MLB,2024,34,Tampa Bay Rays,3,Atlanta Braves,7,3
baseball,153116,2024-03-18T17:10:00Z,FT,1,MLB,2024,19,Miami Marlins,15,Houston Astros,6,5
baseball,153111,2024-03-18T20:05:00Z,FT,1,MLB,2024,7,Chicago White Sox,9,Cleveland Guardians,5,8
baseball,153112,2024-03-18T20:05:00Z,FT,1,MLB,2024,35,Texas Rangers,32,Seattle Mariners,5,9
baseball,153113,2024-03-18T20:10:00Z,FT,1,MLB,2024,20,Milwaukee Brewers,17,Los Angeles Angels,4,3
baseball,153118,2024-03-18T20:10:00Z,FT,1,MLB,2024,2,Arizona Diamondbacks,26,Oakland Athletics,3,3
baseball,153117,2024-03-18T22:05:00Z,FT,1,MLB,2024,15,Houston Astros,37,Washington Nationals,1,10
baseball,153115,2024-03-19T01:05:00Z,FT,1,MLB,2024,8,Cincinnati Reds,31,San Francisco Giants,2,4
baseball,153119,2024-03-19T17:05:00Z,FT,1,MLB,2024,33,St.Louis Cardinals,19,Miami Marlins,11,10
baseball,153127,2024-03-19T17:05:00Z,FT,1,MLB,2024,5,Boston Red Sox,34,Tampa Bay Rays,5,2
baseball,153120,2024-03-19T17:07:00Z,FT,1,MLB,2024,36,Toronto Blue Jays,4,Baltimore Orioles,8,13
baseball,153121,2024-03-19T20:05:00Z,FT,1,MLB,2024,35,Texas Rangers,26,Oakland Athletics,7,7
baseball,153128,2024-03-19T20:05:00Z,FT,1,MLB,2024,9,Cleveland Guardians,20,Milwaukee Brewers,5,8
baseball,153122,2024-03-19T20:10:00Z,FT,1,MLB,2024,17,Los Angeles Angels,8,Cincinnati Reds,10,6
baseball,153123,2024-03-19T20:10:00Z,FT,1,MLB,2024,32,Seattle Mariners,10,Colorado Rockies,12,3
baseball,153125,2024-03-19T20:10:00Z,FT,1,MLB,2024,10,Colorado Rockies,9,Cleveland Guardians,8,8
baseball,153124,2024-03-19T22:05:00Z,FT,1,MLB,2024,15,Houston Astros,19,Miami Marlins,3,3
baseball,153126,2024-03-19T22:05:00Z,FT,1,MLB,2024,12,Detroit Tigers,27,Philadelphia Phillies,0,0
baseball,153129,2024-03-19T22:10:00Z,FT,1,MLB,2024,24,New York Mets,33,St.Louis Cardinals,3,1
baseball,153130,2024-03-20T01:05:00Z,FT,1,MLB,2024,6,Chicago Cubs,2,Arizona Diamondbacks,1,4
baseball,153131,2024-03-20T02:05:00Z,FT,1,MLB,2024,31,San Francisco Giants,16,Kansas City Royals,9,8
baseball,153132,2024-03-20T10:05:00Z,FT,1,MLB,2024,30,San Diego Padres,18,Los Angeles Dodgers,2,5
baseball,153133,2024-03-20T17:05:00Z,FT,1,MLB,2024,22,Minnesota Twins,12,Detroit Tigers,3,12
baseball,153141,2024-03-20T17:05:00Z,FT,1,MLB,2024,3,Atlanta Braves,36,Toronto Blue Jays,10,9
baseball,153137,2024-03-20T17:10:00Z,FT,1,MLB,2024,19,Miami Marlins,24,New York Mets,3,6
baseball,153134,2024-03-20T20:05:00Z,FT,1,MLB,2024,7,Chicago White Sox,8,Cincinnati Reds,1,3
baseball,153135,2024-03-20T20:05:00Z,FT,1,MLB,2024,26,Oakland Athletics,6,Chicago Cubs,3,1
baseball,153139,2024-03-20T20:05:00Z,FT,1,MLB,2024,8,Cincinnati Reds,35,Texas Rangers,1,8
baseball,153136,2024-03-20T20:10:00Z,FT,1,MLB,2024,17,Los Angeles Angels,31,San Francisco Giants,2,5
baseball,153138,2024-03-20T20:10:00Z,FT,1,MLB,2024,2,Arizona Diamondbacks,10,Colorado Rockies,5,1
baseball,153140,2024-03-20T22:05:00Z,FT,1,MLB,2024,4,Baltimore Orioles,27,Philadelphia Phillies,13,4
baseball,153142,2024-03-20T22:05:00Z,FT,1,MLB,2024,37,Washington Nationals,33,St.Louis Cardinals,4,13
baseball,153143,2024-03-20T22:35:00Z,FT,1,MLB,2024,25,New York Yankees,28,Pittsburgh Pirates,12,0
baseball,153144,2024-03-21T01:05:00Z,FT,1,MLB,2024,16,Kansas City Royals,17,Los Angeles Angels,8,8
baseball,153145,2024-03-21T10:05:00Z,FT,1,MLB,2024,18,Los Angeles Dodgers,30,San Diego Padres,11,15
baseball,153146,2024-03-21T17:05:00Z,FT,1,MLB,2024,27,Philadelphia Phillies,34,Tampa Bay Rays,5,6
baseball,153147,2024-03-21T17:05:00Z,FT,1,MLB,2024,33,St.Louis Cardinals,15,Houston Astros,1,9
baseball,153148,2024-03-21T17:05:00Z,FT,1,MLB,2024,37,Washington Nationals,22,Minnesota Twins,9,8
baseball,153151,2024-03-21T17:05:00Z,FT,1,MLB,2024,12,Detroit Tigers,24,New York Mets,5,10
baseball,153156,2024-03-21T17:05:00Z,FT,1,MLB,2024,3,Atlanta Braves,25,New York Yankees,5,2
baseball,153149,2024-03-21T20:05:00Z,FT,1,MLB,2024,16,Kansas City Royals,7,Chicago White Sox,3,3
baseball,153150,2024-03-21T20:05:00Z,FT,1,MLB,2024,9,Cleveland Guardians,16,Kansas City Royals,8,5
baseball,153157,2024-03-21T20:10:00Z,FT,1,MLB,2024,10,Colorado Rockies,6,Chicago Cubs,2,5
baseball,153153,2024-03-21T22:05:00Z,FT,1,MLB,2024,28,Pittsburgh Pirates,36,Toronto Blue Jays,2,3
baseball,153155,2024-03-21T22:05:00Z,FT,1,MLB,2024,5,Boston Red Sox,4,Baltimore Orioles,3,2
baseball,153152,2024-03-22T01:10:00Z,FT,1,MLB,2024,20,Milwaukee Brewers,31,San Francisco Giants,6,7
baseball,153154,2024-03-22T01:40:00Z,FT,1,MLB,2024,32,Seattle Mariners,8,Cincinnati Reds,7,6
baseball,153158,2024-03-22T17:05:00Z,FT,1,MLB,2024,27,Philadelphia Phillies,12,Detroit Tigers,3,4
baseball,153159,2024-03-22T17:05:00Z,CANC,1,MLB,2024,22,Minnesota Twins,3,Atlanta Braves,,
baseball,153160,2024-03-22T17:05:00Z,FT,1,MLB,2024,25,New York Yankees,24,New York Mets,5,3
baseball,153175,2024-03-22T17:05:00Z,CANC,1,MLB,2024,34,Tampa Bay Rays,22,Minnesota Twins,,
baseball,153161,2024-03-22T17:07:00Z,FT,1,MLB,2024,36,Toronto Blue Jays,5,Boston Red Sox,5,1
baseball,153162,2024-03-22T20:05:00Z,FT,1,MLB,2024,6,Chicago Cubs,31,San Francisco Giants,3,7
baseball,153163,2024-03-22T20:05:00Z,FT,1,MLB,2024,7,Chicago White Sox,26,Oakland Athletics,8,2
baseball,153164,2024-03-22T20:05:00Z,FT,1,MLB,2024,26,Oakland Athletics,8,Cincinnati Reds,8,6
baseball,153165,2024-03-22T20:05:00Z,FT,1,MLB,2024,31,San Francisco Giants,6,Chicago Cubs,13,12
baseball,153166,2024-03-22T20:05:00Z,FT,1,MLB,2024,35,Texas Rangers,10,Colorado Rockies,2,3
baseball,153170,2024-03-22T20:05:00Z,FT,1,MLB,2024,9,Cleveland Guardians,35,Texas Rangers,10,0
baseball,153167,2024-03-22T20:10:00Z,FT,1,MLB,2024,17,Los Angeles Angels,7,Chicago White Sox,2,0
baseball,153168,2024-03-22T20:10:00Z,FT,1,MLB,2024,2,Arizona Diamondbacks,32,Seattle Mariners,3,3
baseball,153173,2024-03-22T20:10:00Z,FT,1,MLB,2024,20,Milwaukee Brewers,16,Kansas City Royals,11,5
baseball,153174,2024-03-22T20:10:00Z,FT,1,MLB,2024,32,Seattle Mariners,20,Milwaukee Brewers,4,4
baseball,153169,2024-03-22T22:05:00Z,CANC,1,MLB,2024,4,Baltimore Orioles,28,Pittsburgh Pirates,,
baseball,153171,2024-03-22T22:05:00Z,CANC,1,MLB,2024,15,Houston Astros,37,Washington Nationals,,
baseball,153172,2024-03-22T22:40:00Z,CANC,1,MLB,2024,19,Miami Marlins,33,St.Louis Cardinals,,
baseball,153176,2024-03-23T17:05:00Z,FT,1,MLB,2024,25,New York Yankees,27,Philadelphia Phillies,6,6
baseball,153177,2024-03-23T17:05:00Z,FT,1,MLB,2024,33,St.Louis Cardinals,37,Washington Nationals,2,2
baseball,153184,2024-03-23T17:05:00Z,FT,1,MLB,2024,34,Tampa Bay Rays,4,Baltimore Orioles,4,6
baseball,153185,2024-03-23T17:05:00Z,FT,1,MLB,2024,12,Detroit Tigers,25,New York Yankees,11,6
baseball,153186,2024-03-23T17:05:00Z,FT,1,MLB,2024,28,Pittsburgh Pirates,5,Boston Red Sox,4,1
baseball,153188,2024-03-23T17:05:00Z,FT,1,MLB,2024,3,Atlanta Braves,34,Tampa Bay Rays,2,5
baseball,153178,2024-03-23T17:07:00Z,FT,1,MLB,2024,36,Toronto Blue Jays,12,Detroit Tigers,7,10
baseball,153179,2024-03-23T17:10:00Z,FT,1,MLB,2024,24,New York Mets,15,Houston Astros,5,13
baseball,153180,2024-03-23T19:05:00Z,FT,1,MLB,2024,26,Oakland Athletics,17,Los Angeles Angels,11,5
baseball,153187,2024-03-23T19:05:00Z,FT,1,MLB,2024,16,Kansas City Royals,35,Texas Rangers,1,1
baseball,153181,2024-03-23T20:05:00Z,FT,1,MLB,2024,6,Chicago Cubs,20,Milwaukee Brewers,4,7
baseball,153182,2024-03-23T20:05:00Z,FT,1,MLB,2024,7,Chicago White Sox,32,Seattle Mariners,2,8
baseball,153183,2024-03-23T20:05:00Z,FT,1,MLB,2024,31,San Francisco Giants,2,Arizona Diamondbacks,5,11
baseball,153189,2024-03-23T20:05:00Z,FT,1,MLB,2024,8,Cincinnati Reds,10,Colorado Rockies,6,2
baseball,153191,2024-03-23T20:10:00Z,FT,1,MLB,2024,2,Arizona Diamondbacks,9,Cleveland Guardians,0,5
baseball,153190,2024-03-23T22:05:00Z,FT,1,MLB,2024,4,Baltimore Orioles,36,Toronto Blue Jays,3,2
baseball,153192,2024-03-23T22:05:00Z,FT,1,MLB,2024,5,Boston Red Sox,22,Minnesota Twins,8,6
baseball,153193,2024-03-23T22:05:00Z,FT,1,MLB,2024,37,Washington Nationals,19,Miami Marlins,3,5
baseball,153201,2024-03-24T16:05:00Z,FT,1,MLB,2024,15,Houston Astros,33,St.Louis Cardinals,9,4
baseball,153194,2024-03-24T17:05:00Z,FT,1,MLB,2024,22,Minnesota Twins,4,Baltimore Orioles,3,8
baseball,153195,2024-03-24T17:05:00Z,FT,1,MLB,2024,27,Philadelphia Phillies,36,Toronto Blue Jays,2,0
baseball,153198,2024-03-24T17:05:00Z,FT,1,MLB,2024,28,Pittsburgh Pirates,25,New York Yankees,0,1
baseball,153200,2024-03-24T17:05:00Z,FT,1,MLB,2024,5,Boston Red Sox,3,Atlanta Braves,5,5
baseball,153202,2024-03-24T17:05:00Z,FT,1,MLB,2024,12,Detroit Tigers,34,Tampa Bay Rays,3,2
baseball,153196,2024-03-24T17:10:00Z,FT,1,MLB,2024,24,New York Mets,37,Washington Nationals,10,1
baseball,153197,2024-03-24T17:10:00Z,FT,1,MLB,2024,19,Miami Marlins,24,New York Mets,5,1
baseball,153204,2024-03-24T20:05:00Z,FT,1,MLB,2024,8,Cincinnati Reds,9,Cleveland Guardians,7,10
baseball,153199,2024-03-24T20:10:00Z,FT,1,MLB,2024,20,Milwaukee Brewers,2,Arizona Diamondbacks,14,4
baseball,153203,2024-03-24T20:10:00Z,FT,1,MLB,2024,10,Colorado Rockies,7,Chicago White Sox,7,3
baseball,153205,2024-03-24T20:10:00Z,FT,1,MLB,2024,32,Seattle Mariners,6,Chicago Cubs,9,9
baseball,153206,2024-03-24T23:10:00Z,FT,1,MLB,2024,18,Los Angeles Dodgers,17,Los Angeles Angels,5,3
baseball,153207,2024-03-25T16:05:00Z,FT,1,MLB,2024,27,Philadelphia Phillies,34,Tampa Bay Rays,3,6
baseball,153208,2024-03-25T17:05:00Z,FT,1,MLB,2024,25,New York Yankees,24,New York Mets,3,0
baseball,153211,2024-03-25T17:05:00Z,FT,1,MLB,2024,3,Atlanta Braves,22,Minnesota Twins,4,0
baseball,153213,2024-03-25T17:05:00Z,FT,1,MLB,2024,28,Pittsburgh Pirates,36,Toronto Blue Jays,4,3
